"Entity","Year","DeathRate","Normalized_DeathRate"
"Kyrgyzstan",1992,112.741066,50.3058620142975
"Kyrgyzstan",1993,99.246254,44.2843813376744
"Kyrgyzstan",1994,99.965675,44.6053920823855
"Kyrgyzstan",1995,94.167885,42.0183771278891
"Kyrgyzstan",1996,92.35977,41.2115834108953
"Kyrgyzstan",1997,91.61531,40.8794000870728
"Kyrgyzstan",1998,91.89151,41.0026424829568
"Kyrgyzstan",1999,91.37984,40.7743317056145
"Kyrgyzstan",2000,91.744156,40.9368920846835
"Kyrgyzstan",2001,88.50294,39.4906385531218
"Kyrgyzstan",2002,89.49503,39.9333161365124
"Kyrgyzstan",2003,90.82632,40.5273471619155
"Kyrgyzstan",2004,89.52476,39.9465818730426
"Kyrgyzstan",2005,88.77175,39.6105834786741
"Kyrgyzstan",2006,88.35277,39.4236316357073
"Kyrgyzstan",2007,83.91689,37.4443105674465
"Kyrgyzstan",2008,85.14747,37.9934040776813
"Kyrgyzstan",2009,91.285446,40.7322124343724
"Kyrgyzstan",2010,88.56197,39.5169781571371
"Kyrgyzstan",2011,90.32681,40.3044622626831
"Kyrgyzstan",2012,86.89641,38.7737934906329
"Kyrgyzstan",2013,89.68668,40.0188317236636
"Kyrgyzstan",2014,94.3107,42.0821021922199
"Kyrgyzstan",2019,88.07422,39.299340653182
"Kyrgyzstan",2018,91.3513,40.7615969555112
"Kyrgyzstan",2017,87.59022,39.0833764257822
"Kyrgyzstan",2016,89.5495,39.9576210362365
"Kyrgyzstan",2015,93.42702,41.6877979185243
"Latvia",1980,136.72098,61.0058694525695
"Latvia",1981,136.60263,60.9530608444853
"Latvia",1982,140.49026,62.687748880366
"Latvia",1983,142.00838,63.3651447747879
"Latvia",1984,145.0443,64.7197937773656
"Latvia",1985,147.21283,65.6874072196038
"Latvia",1986,146.04039,65.1642561890819
"Latvia",1987,152.2474,67.9338680054307
"Latvia",1988,148.18848,66.1227491585762
"Latvia",1989,154.50769,68.9424254094586
"Latvia",1990,151.691,67.6855983853372
"Latvia",1991,154.0244,68.7267779890866
"Latvia",1992,153.35431,68.4277790859082
"Latvia",1993,150.76567,67.2727095867011
"Latvia",1994,153.43771,68.4649927564974
"Latvia",1995,151.58447,67.6380639449552
"Latvia",1996,151.86801,67.7645815008166
"Latvia",1997,149.87189,66.8738986214834
"Latvia",1998,152.06085,67.8506280743947
"Latvia",1999,153.07002,68.3009268747357
"Latvia",2000,149.08247,66.521653827281
"Latvia",2001,154.60109,68.9841011508618
"Latvia",2002,151.69667,67.6881283794888
"Latvia",2003,151.90248,67.7799622589126
"Latvia",2004,152.10149,67.868761930183
"Latvia",2005,152.73413,68.1510503781627
"Latvia",2006,157.26483,70.1726808018823
"Latvia",2007,152.18947,67.9080192292049
"Latvia",2008,151.07594,67.4111542578485
"Latvia",2009,153.19688,68.3575327050827
"Latvia",2010,154.71388,69.0344288475734
"Latvia",2011,149.37598,66.6526200677441
"Latvia",2012,149.1069,66.5325546662797
"Latvia",2013,147.99947,66.0384115581199
"Latvia",2014,147.27237,65.7139743892306
"Latvia",2021,136.83882,61.0584504950422
"Latvia",2020,142.29803,63.4943886559167
"Latvia",2019,142.58171,63.6209686807696
"Latvia",2018,143.26135,63.9242288615754
"Latvia",2017,144.86679,64.6405875583455
"Latvia",2016,142.4557,63.5647421264418
"Latvia",2015,144.2405,64.3611325253326
"Lebanon",2021,45.50029,20.3025516039605
"Lebanon",2020,49.74138,22.1949559948345
"Lebanon",2019,54.121918,24.1495830707962
"Lithuania",1981,135.7396,60.5679707470207
"Lithuania",1982,137.6862,61.4365574516828
"Lithuania",1985,142.17973,63.4416023581866
"Lithuania",1986,141.23741,63.0211325012375
"Lithuania",1987,141.48961,63.1336659271677
"Lithuania",1988,144.64203,64.540298054729
"Lithuania",1989,145.90103,65.1020727702173
"Lithuania",1990,150.86696,67.3179059019766
"Lithuania",1991,151.28453,67.5042285929587
"Lithuania",1992,155.09198,69.2031397450524
"Lithuania",1993,158.67497,70.8018952556541
"Lithuania",1994,157.04707,70.0755147478357
"Lithuania",1995,157.4877,70.2721269741149
"Lithuania",1996,155.53922,69.4027014001398
"Lithuania",1997,151.91376,67.7849954747909
"Lithuania",1998,153.2592,68.3853403303958
"Lithuania",1999,155.66017,69.4566701466357
"Lithuania",2000,154.22978,68.8184199994654
"Lithuania",2001,153.25763,68.384639785278
"Lithuania",2002,151.77803,67.7244317876318
"Lithuania",2003,149.2083,66.5778000643341
"Lithuania",2004,149.62965,66.7658094180839
"Lithuania",2005,148.81349,66.4016330465248
"Lithuania",2006,149.91066,66.8911980700294
"Lithuania",2007,151.20035,67.4666668808461
"Lithuania",2008,150.72136,67.2529381509241
"Lithuania",2009,146.67812,65.448815831106
"Lithuania",2010,144.90768,64.6588329659041
"Lithuania",2011,144.64072,64.5397135234523
"Lithuania",2012,140.20976,62.5625877940321
"Lithuania",2013,137.53064,61.3671454780995
"Lithuania",2014,138.60115,61.8448146208139
"Lithuania",2021,126.5143,56.4515765589393
"Lithuania",2020,135.19868,60.3266084125474
"Lithuania",2019,134.50174,60.0156288492333
"Lithuania",2018,135.47404,60.4494759944829
"Lithuania",2017,135.00473,60.240066549109
"Lithuania",2016,141.0857,62.9534384249176
"Lithuania",2015,143.68109,64.1115198219241
"Luxembourg",1967,183.49684,81.8775894233572
"Luxembourg",1968,177.86667,79.3653676998458
"Luxembourg",1969,181.39616,80.9402511315923
"Luxembourg",1970,180.36359,80.4795110855464
"Luxembourg",1971,179.81044,80.2326916384675
"Luxembourg",1972,174.54358,77.8825814097011
"Luxembourg",1973,181.07675,80.7977281277209
"Luxembourg",1974,164.68976,73.4857371468154
"Luxembourg",1975,184.48341,82.3178039436585
"Luxembourg",1976,173.16148,77.2658786024919
"Luxembourg",1977,180.00636,80.3201125298563
"Luxembourg",1978,179.74396,80.2030277916957
"Luxembourg",1979,168.37076,75.1282254134655
"Luxembourg",1980,181.67612,81.0651712661023
"Luxembourg",1981,187.25064,83.5525615655336
"Luxembourg",1982,196.72778,87.7813285449959
"Luxembourg",1983,178.61928,79.7011876113817
"Luxembourg",1984,177.77975,79.3265833803301
"Luxembourg",1985,181.87146,81.1523333573839
"Luxembourg",1986,170.32008,75.998025801389
"Luxembourg",1987,185.23718,82.6541414554088
"Luxembourg",1988,173.88304,77.5878437841502
"Luxembourg",1989,165.64478,73.9118738336984
"Luxembourg",1990,167.7062,74.8316940354473
"Luxembourg",1991,161.54077,72.0806355095433
"Luxembourg",1992,164.53004,73.4144689517735
"Luxembourg",1993,165.29901,73.7575888111611
"Luxembourg",1994,150.3734,67.0976759348786
"Luxembourg",1995,159.05133,70.9698297528115
"Luxembourg",1996,150.70117,67.2439292299505
"Luxembourg",1997,146.9671,65.5777607534903
"Luxembourg",1998,148.76117,66.3782874920257
"Luxembourg",1999,132.64804,59.1884947824337
"Luxembourg",2000,138.9133,61.9840981612743
"Luxembourg",2001,132.4538,59.1018235189417
"Luxembourg",2002,128.77516,57.4603883010036
"Luxembourg",2003,131.9269,58.8667170077496
"Luxembourg",2004,122.89828,54.8380828284389
"Luxembourg",2005,119.02405,53.1093739674489
"Luxembourg",2006,119.1307,53.1569619526807
"Luxembourg",2007,125.246086,55.885690491403
"Luxembourg",2008,115.85676,51.6961067405871
"Luxembourg",2009,123.134125,54.9433185375527
"Luxembourg",2010,119.353035,53.2561694041248
"Luxembourg",2011,119.32039,53.2416029739524
"Luxembourg",2012,116.40071,51.9388210825171
"Luxembourg",2013,108.70815,48.5063463363878
"Luxembourg",2014,112.6212,50.2523769562778
"Luxembourg",2021,87.785866,39.1706750564307
"Luxembourg",2020,85.09992,37.9721869309605
"Luxembourg",2019,95.46418,42.5967931364784
"Luxembourg",2018,95.66539,42.6865744633278
"Luxembourg",2017,102.91911,45.9232356938536
"Luxembourg",2016,102.591446,45.7770296967322
"Luxembourg",2015,103.94474,46.3808790627545
"Malaysia",2020,53.732143,23.9756627056418
"Malaysia",2019,51.54306,22.9988783692595
"Malaysia",2018,57.727264,25.7583139869098
"Malaysia",2017,48.20482,21.5093320418316
"Malaysia",2016,42.875843,19.1315047677896
"Malaysia",2015,41.644287,18.5819757594433
"Malaysia",2014,41.53976,18.5353350718454
"Malaysia",2013,40.62333,18.1264175162338
"Malaysia",2012,40.24663,17.9583313086687
"Malaysia",2011,41.151417,18.3620536752315
"Malaysia",2010,39.821877,17.7688035122209
"Malaysia",2009,39.918015,17.8117009686129
"Malaysia",2008,44.343945,19.7865822764138
"Malaysia",2007,43.62124,19.4641061876473
"Malaysia",2006,41.50589,18.5202220379982
"Malaysia",2005,40.894997,18.2476372554177
"Malaysia",2004,41.257282,18.4092913879044
"Malaysia",2003,40.174862,17.9263079188505
"Malaysia",2002,38.908848,17.3614035068932
"Malaysia",2001,37.647102,16.7984035067593
"Malaysia",2000,38.23956,17.0627624617941
"Maldives",2000,0,0
"Maldives",2001,35.083145,15.6543477369425
"Maldives",2002,35.934555,16.0342529081212
"Maldives",2003,22.438951,10.0124188354897
"Maldives",2004,19.21907,8.5756851320097
"Maldives",2005,20.595095,9.18967723119939
"Maldives",2007,31.985298,14.2720664684347
"Maldives",2008,41.88608,18.6898655082774
"Maldives",2010,40.449173,18.0487074295576
"Maldives",2011,46.559288,20.7750840107538
"Maldives",2012,39.51432,17.6315694008853
"Maldives",2013,43.217014,19.2837376839595
"Maldives",2014,32.132412,14.3377097770085
"Maldives",2019,36.790184,16.4160406269763
"Maldives",2018,33.106644,14.7724189943394
"Maldives",2017,32.851627,14.6586286030608
"Maldives",2016,25.872276,11.5443927632529
"Maldives",2015,32.51468,14.5082804656028
"Malta",1965,123.48905,55.1016885859202
"Malta",1967,120.57649,53.8020836889046
"Malta",1968,111.937546,49.9473257002473
"Malta",1969,111.47262,49.7398724267182
"Malta",1970,118.3538,52.8103036711375
"Malta",1971,121.150635,54.0582712536576
"Malta",1972,107.64819,48.0333846783822
"Malta",1973,117.11751,52.2586623184679
"Malta",1974,125.93184,56.1916787823044
"Malta",1975,127.06093,56.6954867358475
"Malta",1976,133.74652,59.6786443372149
"Malta",1977,123.23,54.9860986414824
"Malta",1978,152.86668,68.2101951268029
"Malta",1979,146.90681,65.5508589285524
"Malta",1980,156.38991,69.7822853022198
"Malta",1981,176.44568,78.7313118992407
"Malta",1982,155.66092,69.4570048019468
"Malta",1983,149.53856,66.7251644150388
"Malta",1984,151.31476,67.5177174330296
"Malta",1985,144.1724,64.330745823089
"Malta",1986,130.57277,58.2624946126072
"Malta",1987,136.4168,60.8701421825479
"Malta",1988,124.86134,55.7140141016609
"Malta",1989,134.56505,60.043878219557
"Malta",1990,128.42105,57.3023819114075
"Malta",1991,138.71147,61.8940401860344
"Malta",1992,146.62007,65.4229135100304
"Malta",1993,142.60236,63.6301828570006
"Malta",1994,151.35196,67.5343163364578
"Malta",1995,152.82574,68.1919274088902
"Malta",1996,143.74443,64.1397825784603
"Malta",1997,136.1851,60.7667560017864
"Malta",1998,138.7787,61.9240386881173
"Malta",1999,137.28355,61.2568921703553
"Malta",2000,130.12773,58.063914613099
"Malta",2001,124.72888,55.654909511658
"Malta",2002,126.19265,56.3080540512056
"Malta",2003,121.085976,54.0294199499811
"Malta",2004,116.682655,52.0646269380837
"Malta",2005,110.10802,49.1309782434335
"Malta",2006,118.796234,53.0077208549917
"Malta",2007,117.73677,52.5349805156985
"Malta",2008,119.27976,53.2234735802349
"Malta",2009,115.330925,51.4614754399368
"Malta",2010,114.864395,51.2533064502491
"Malta",2011,113.99561,50.865648431031
"Malta",2012,116.20863,51.8531136263209
"Malta",2013,102.969574,45.9457530880096
"Malta",2014,107.711975,48.0618459970696
"Malta",2017,100.32609,44.76621180763
"Malta",2016,103.45992,46.164548945548
"Malta",2015,104.79687,46.7611055030318
"Martinique",1970,132.6088,59.1709856165594
"Martinique",1971,122.863434,54.8225342964802
"Martinique",1974,107.6169,48.019422858805
"Martinique",1975,118.79191,53.0057914555717
"Martinique",1981,103.66871,46.2577125220744
"Martinique",1982,104.77027,46.7492363946664
"Martinique",1985,146.10594,65.1935050632679
"Martinique",2000,105.921524,47.2629340819617
"Martinique",2001,107.47316,47.955285052924
"Martinique",2002,102.28987,45.6424643499506
"Martinique",2003,111.6167,49.804161943007
"Martinique",2004,103.57753,46.217027360392
"Martinique",2005,99.139046,44.2365443688912
"Martinique",2006,101.71329,45.3851902709543
"Martinique",2007,94.22974,42.0459772669093
"Martinique",2008,103.11865,46.012271854877
"Martinique",2009,102.192566,45.5990466161016
"Martinique",2010,104.58559,46.6668308708726
"Martinique",2011,91.96765,41.0366166901349
"Martinique",2013,100.301254,44.7551298085562
"Martinique",2014,97.43147,43.4746118656547
"Martinique",2016,96.45442,43.0386452367684
"Martinique",2015,93.73421,41.824868271861
"Mauritius",1961,72.988144,32.5678267113748
"Mauritius",1962,63.619236,28.3873536167471
"Mauritius",1963,72.92014,32.537482845011
"Mauritius",1964,67.31256,30.0353409394685
"Mauritius",1965,70.97617,31.670069664973
"Mauritius",1966,73.45501,32.7761456266418
"Mauritius",1967,71.92464,32.0932836954728
"Mauritius",1968,77.20834,34.45090805149
"Mauritius",1969,78.94359,35.2251888894972
"Mauritius",1970,80.25035,35.8082744551934
"Mauritius",1971,65.208534,29.0965096388092
"Mauritius",1972,72.24258,32.2351507749345
"Mauritius",1973,83.49655,37.2567518828489
"Mauritius",1974,81.54115,36.3842385558704
"Mauritius",1975,79.90159,35.6526552734828
"Mauritius",1976,77.30669,34.4947925179461
"Mauritius",1977,71.760345,32.0199741030334
"Mauritius",1978,74.08345,33.0565600048797
"Mauritius",1979,83.348816,37.1908319258847
"Mauritius",1980,73.46974,32.7827182569509
"Mauritius",1981,95.07497,42.4231248783249
"Mauritius",1982,88.209465,39.3596879299066
"Mauritius",1983,76.17044,33.9877897217002
"Mauritius",1984,79.78934,35.6025685285951
"Mauritius",1985,80.65588,35.9892248129154
"Mauritius",1986,81.44112,36.3396044615175
"Mauritius",1987,80.116516,35.7485567766607
"Mauritius",1988,80.84058,36.0716392608508
"Mauritius",1989,80.30652,35.8333379069559
"Mauritius",1990,85.26873,38.0475111483724
"Mauritius",1991,78.072525,34.8365135181336
"Mauritius",1992,85.193054,38.01374398128
"Mauritius",1993,78.59813,35.0710421911552
"Mauritius",1994,86.80696,38.7338802672013
"Mauritius",1995,77.91039,34.76416773299
"Mauritius",1996,77.8652,34.7440036349814
"Mauritius",1997,74.62095,33.2963963111347
"Mauritius",1998,82.298645,36.722238188999
"Mauritius",1999,81.38067,36.3126312434466
"Mauritius",2000,75.8471,33.8435131239989
"Mauritius",2001,89.6597,40.0067930566073
"Mauritius",2002,82.73054,36.9149527964222
"Mauritius",2003,86.474045,38.5853312366955
"Mauritius",2004,87.31317,38.9597547538791
"Mauritius",2005,78.547386,35.0483998590164
"Mauritius",2006,79.038155,35.2673844621502
"Mauritius",2007,79.88166,35.6437623663504
"Mauritius",2008,87.14071,38.8828018806201
"Mauritius",2009,82.43695,36.7839508593926
"Mauritius",2010,79.9924,35.6931753385451
"Mauritius",2011,76.39228,34.086776300639
"Mauritius",2012,80.34895,35.8522704734199
"Mauritius",2013,83.987915,37.4760024254032
"Mauritius",2014,79.83616,35.6234599441465
"Mauritius",2021,77.40999,34.5408857094552
"Mauritius",2020,80.112,35.7465417054811
"Mauritius",2019,82.16489,36.6625557608257
"Mauritius",2018,79.97622,35.685955707968
"Mauritius",2017,83.42279,37.2238396485245
"Mauritius",2016,78.77531,35.1501011618385
"Mauritius",2015,81.24965,36.254169191641
"Mayotte",2012,60.880184,27.1651692180118
"Mayotte",2013,55.477028,24.7542427488784
"Mayotte",2014,65.873276,29.3931222265162
"Mayotte",2016,74.23044,33.1221479837754
"Mayotte",2015,67.60438,30.165553089964
"Mexico",1955,53.829605,24.0191509402096
"Mexico",1956,59.0409,26.3444676724977
"Mexico",1957,65.07936,29.0388712852758
"Mexico",1958,67.01672,29.9033350365058
"Mexico",1959,66.435745,29.6440998773868
"Mexico",1960,67.39838,30.0736344311946
"Mexico",1961,66.34453,29.6033990984564
"Mexico",1962,65.04781,29.0247934518575
"Mexico",1963,67.474556,30.1076247018277
"Mexico",1964,68.48377,30.5579431352803
"Mexico",1965,68.91835,30.7518558087171
"Mexico",1966,67.63374,30.178653729874
"Mexico",1967,65.50292,29.2278667566756
"Mexico",1968,64.16646,28.6315288406616
"Mexico",1969,71.815315,32.0445021062982
"Mexico",1970,72.205315,32.218522868046
"Mexico",1971,69.73178,31.114814034944
"Mexico",1972,70.28106,31.3599066606179
"Mexico",1973,69.239235,30.8950369680336
"Mexico",1974,69.73484,31.1161794286131
"Mexico",1975,69.58134,31.0476866416175
"Mexico",1976,70.5563,31.4827206977037
"Mexico",1977,72.28753,32.2552077832437
"Mexico",1978,71.08235,31.7174479328765
"Mexico",1979,74.27394,33.1415579918165
"Mexico",1980,73.12499,32.6288883656367
"Mexico",1981,80.65914,35.9906794480008
"Mexico",1982,82.82186,36.955700427096
"Mexico",1983,88.18811,39.3501591776832
"Mexico",1984,77.98211,34.7961697048684
"Mexico",1985,88.435616,39.4605981075733
"Mexico",1986,89.52489,39.9466398799632
"Mexico",1987,91.81689,40.9693465105424
"Mexico",1988,93.81062,41.8589629549511
"Mexico",1989,93.96734,41.9288925287488
"Mexico",1990,92.26542,41.1694837727648
"Mexico",1991,91.58601,40.8663262195877
"Mexico",1992,92.75467,41.3877905873419
"Mexico",1993,92.50992,41.2785814041682
"Mexico",1994,93.10428,41.5437890450718
"Mexico",1995,93.32197,41.6409238646227
"Mexico",1996,84.91561,37.8899465037868
"Mexico",1997,84.358025,37.6411481283019
"Mexico",1998,83.9445,37.456630344964
"Mexico",1999,83.01301,37.0409929107065
"Mexico",2000,82.39669,36.7659865622953
"Mexico",2001,81.0361,36.1588816694071
"Mexico",2002,81.91664,36.551784852867
"Mexico",2003,81.430534,36.3348809133538
"Mexico",2004,80.224266,35.7966355896821
"Mexico",2005,79.94783,35.6732878889269
"Mexico",2006,78.49392,35.024542951202
"Mexico",2007,76.10285,33.9576305850681
"Mexico",2008,77.08761,34.397037470552
"Mexico",2009,75.039696,33.4832437416445
"Mexico",2010,74.60348,33.2886010734225
"Mexico",2011,73.400734,32.7519272910915
"Mexico",2012,73.17714,32.652158064932
"Mexico",2013,71.06228,31.7084925567527
"Mexico",2014,72.524925,32.3611351133337
"Mexico",2020,71.432076,31.8734981506278
"Mexico",2019,71.76023,32.0199227892191
"Mexico",2018,71.603935,31.9501828534309
"Mexico",2017,72.36853,32.2913505568374
"Mexico",2016,73.04069,32.5912731086743
"Mexico",2015,72.46186,32.3329950637449
"Moldova",1981,101.41826,45.2535457957276
"Moldova",1982,101.15973,45.138187878972
"Moldova",1985,106.36277,47.4598211718032
"Moldova",1986,114.14697,50.9331863348724
"Moldova",1987,117.69002,52.5141203346428
"Moldova",1988,120.222496,53.6441290593299
"Moldova",1989,128.78082,57.4629138330844
"Moldova",1990,128.41296,57.2987720961189
"Moldova",1991,130.41359,58.1914673693893
"Moldova",1992,127.31134,56.807221451102
"Moldova",1993,129.39954,57.738991078491
"Moldova",1994,131.98894,58.8943996950799
"Moldova",1995,127.011505,56.6734329508491
"Moldova",1996,125.49155,55.9952182664328
"Moldova",1997,122.61379,54.7111413758501
"Moldova",1998,121.49314,54.2110994100741
"Moldova",1999,116.87417,52.1500822872789
"Moldova",2000,115.33953,51.4653150518722
"Moldova",2001,117.36353,52.368438184635
"Moldova",2002,120.26425,53.6627599898069
"Moldova",2003,121.90646,54.3955257209602
"Moldova",2004,123.705696,55.1983575652782
"Moldova",2005,126.25613,56.3363792767331
"Moldova",2006,129.9758,57.9961223712212
"Moldova",2007,126.25205,56.334558751841
"Moldova",2008,128.30621,57.251139490179
"Moldova",2009,130.94437,58.4283051640572
"Moldova",2010,128.94598,57.5366093946491
"Moldova",2011,126.5723,56.4774565696608
"Moldova",2012,126.551636,56.4682361465307
"Moldova",2013,126.17642,56.3008121102744
"Moldova",2014,128.02942,57.127633832117
"Moldova",2018,121.688896,54.2984471235015
"Moldova",2017,123.25082,54.9953886729172
"Moldova",2016,127.62647,56.947834688665
"Moldova",2015,128.43277,57.3076114584015
"Mongolia",1994,223.37823,99.6729480576137
"Mongolia",2021,186.30095,83.1288031623945
"Mongolia",2020,191.2919,85.3558003953305
"Mongolia",2019,213.21913,95.1398856969168
"Mongolia",2018,207.2651,92.4831553480217
"Mongolia",2017,201.97409,90.1222692182394
"Mongolia",2016,224.11119,100
"Montenegro",2000,111.79912,49.8855590387968
"Montenegro",2001,113.66494,50.718101135423
"Montenegro",2002,124.825485,55.6980153467571
"Montenegro",2003,122.1188,54.4902733326256
"Montenegro",2004,119.12008,53.1522232334762
"Montenegro",2005,122.78628,54.7881076353216
"Montenegro",2006,115.37551,51.4813695826612
"Montenegro",2007,110.14506,49.1475057537288
"Montenegro",2008,103.87294,46.3488413943097
"Montenegro",2009,99.46932,44.383914966495
"Montenegro",2019,113.9906,50.8634129335532
"Montenegro",2017,121.85747,54.3736660360422
"Netherlands",1950,158.14076,70.563526970697
"Netherlands",1951,158.55954,70.7503895722476
"Netherlands",1952,158.5807,70.7598313140901
"Netherlands",1953,156.737,69.9371593181046
"Netherlands",1954,159.36285,71.1088321828107
"Netherlands",1955,156.60721,69.8792461010091
"Netherlands",1956,158.54697,70.7447807492343
"Netherlands",1957,157.15704,70.1245841405777
"Netherlands",1958,159.49223,71.1665624550028
"Netherlands",1959,158.21808,70.5980277022312
"Netherlands",1960,161.49335,72.0594763697431
"Netherlands",1961,162.36867,72.4500503522381
"Netherlands",1962,161.74733,72.1728040442782
"Netherlands",1963,165.9327,74.0403457765764
"Netherlands",1964,168.44418,75.1609859373822
"Netherlands",1965,167.47021,74.7263936263067
"Netherlands",1966,169.75204,75.744562330868
"Netherlands",1967,171.23979,76.4084069162276
"Netherlands",1968,176.1192,78.5856342113038
"Netherlands",1969,172.59639,77.013731442861
"Netherlands",1970,170.94696,76.2777440965799
"Netherlands",1971,169.83311,75.7807363389575
"Netherlands",1972,170.77101,76.1992339606068
"Netherlands",1973,173.73239,77.5206226873366
"Netherlands",1974,171.9347,76.7184806791664
"Netherlands",1975,173.39018,77.3679261620091
"Netherlands",1976,170.54291,76.0974541253384
"Netherlands",1977,167.5981,74.7834590499475
"Netherlands",1978,171.57068,76.5560523773936
"Netherlands",1979,171.0269,76.3134138906674
"Netherlands",1980,169.55193,75.6552718318081
"Netherlands",1981,171.37924,76.4706304937295
"Netherlands",1982,169.59973,75.6766005302993
"Netherlands",1983,168.54274,75.2049641073255
"Netherlands",1984,169.12872,75.4664325328869
"Netherlands",1985,168.54198,75.2046249899436
"Netherlands",1986,169.46376,75.6159297534407
"Netherlands",1987,171.72563,76.6251921646572
"Netherlands",1988,170.25435,75.9686966099283
"Netherlands",1989,167.70718,74.8321313183871
"Netherlands",1990,164.13705,73.2391140308523
"Netherlands",1991,163.72491,73.0552142443222
"Netherlands",1992,162.55573,72.5335178488856
"Netherlands",1993,162.72473,72.608926845643
"Netherlands",1994,160.6738,71.693787356178
"Netherlands",1995,158.1508,70.5680068897943
"Netherlands",1996,159.15204,71.0147672679798
"Netherlands",1997,156.29947,69.7419303337776
"Netherlands",1998,154.56334,68.9672568335388
"Netherlands",1999,155.80373,69.5207276352421
"Netherlands",2000,151.83083,67.74799152153
"Netherlands",2001,148.82967,66.4088526771019
"Netherlands",2002,148.25182,66.1510119151123
"Netherlands",2003,146.0551,65.1708198952493
"Netherlands",2004,146.16106,65.2180999975949
"Netherlands",2005,144.75742,64.5917858898523
"Netherlands",2006,142.42627,63.551610252036
"Netherlands",2007,140.26364,62.5866294315781
"Netherlands",2008,140.8649,62.8549159013434
"Netherlands",2009,139.23988,62.1298204699194
"Netherlands",2010,139.49185,62.2422512682209
"Netherlands",2011,137.922,61.541773081478
"Netherlands",2012,136.12907,60.7417550190153
"Netherlands",2013,129.49486,57.7815235374905
"Netherlands",2014,128.06621,57.1440497906419
"Netherlands",2020,113.45143,50.6228314614723
"Netherlands",2019,114.38801,51.0407400897742
"Netherlands",2018,117.85316,52.5869145579031
"Netherlands",2017,124.31666,55.4709740285615
"Netherlands",2016,128.61073,57.3870184706083
"Netherlands",2015,128.56233,57.3654220478683
"New Zealand",1950,141.81769,63.2800575464349
"New Zealand",1951,145.80667,65.059968670016
"New Zealand",1952,142.5684,63.6150296645161
"New Zealand",1953,138.45796,61.7809222288276
"New Zealand",1954,139.30276,62.1578779711981
"New Zealand",1955,145.6197,64.9765413320058
"New Zealand",1956,140.6327,62.7513066170413
"New Zealand",1957,141.31633,63.0563471641019
"New Zealand",1958,141.91322,63.3226837089214
"New Zealand",1959,141.17584,62.9936595312354
"New Zealand",1960,136.82008,61.0500885743367
"New Zealand",1961,144.86562,64.6400654960602
"New Zealand",1962,144.60516,64.5238463996376
"New Zealand",1963,148.73903,66.3684084672434
"New Zealand",1964,143.71498,64.1266417799129
"New Zealand",1965,147.28474,65.7194939708276
"New Zealand",1966,144.90884,64.6593505661185
"New Zealand",1967,143.1344,63.8675828725911
"New Zealand",1968,149.10892,66.5334560045842
"New Zealand",1969,151.2681,67.4968974106112
"New Zealand",1970,159.5677,71.2002377034364
"New Zealand",1971,157.34581,70.2088146513345
"New Zealand",1972,153.25308,68.3826095430576
"New Zealand",1973,158.93443,70.9176681449953
"New Zealand",1974,163.80663,73.0916782870146
"New Zealand",1975,163.0784,72.7667369041233
"New Zealand",1976,162.14507,72.3502784488361
"New Zealand",1977,166.8959,74.4701324373852
"New Zealand",1978,161.16295,71.912049550047
"New Zealand",1979,161.86015,72.2231451272023
"New Zealand",1980,162.09415,72.3275575842509
"New Zealand",1981,161.98586,72.2792378194056
"New Zealand",1982,162.40724,72.4672605593679
"New Zealand",1983,165.57639,73.8813577314011
"New Zealand",1984,160.64609,71.6814229579523
"New Zealand",1985,165.47607,73.8365942369946
"New Zealand",1986,162.73056,72.6115282329276
"New Zealand",1987,165.21475,73.719991402482
"New Zealand",1988,164.56827,73.4315274484955
"New Zealand",1989,165.92378,74.0363656094102
"New Zealand",1990,164.93794,73.5964768202784
"New Zealand",1991,159.49236,71.1666204619234
"New Zealand",1992,156.9287,70.0226972156098
"New Zealand",1993,158.62193,70.7782284320564
"New Zealand",1994,156.3207,69.7514033101158
"New Zealand",1995,159.0925,70.988200098353
"New Zealand",1996,157.11221,70.1045806771183
"New Zealand",1997,150.31741,67.0726928003907
"New Zealand",1998,152.18767,67.9072160564584
"New Zealand",1999,150.22313,67.0306243967559
"New Zealand",2000,145.10101,64.7450981809521
"New Zealand",2001,145.32516,64.8451154982489
"New Zealand",2002,140.54053,62.7101797103482
"New Zealand",2003,140.16463,62.5424504684483
"New Zealand",2004,138.70789,61.892442764683
"New Zealand",2005,131.78186,58.8019991326627
"New Zealand",2006,130.86557,58.3931440460425
"New Zealand",2007,133.59088,59.6091966670651
"New Zealand",2008,130.49265,58.2267445012451
"New Zealand",2009,125.487045,55.9932081035311
"New Zealand",2010,123.65583,55.1761070029569
"New Zealand",2011,124.48762,55.5472575911984
"New Zealand",2012,121.36554,54.1541633864869
"New Zealand",2013,121.25532,54.1049824419744
"New Zealand",2014,118.79949,53.0091737052487
"New Zealand",2015,120.94064,53.9645699975981
"New Zealand",2016,116.05044,51.7825281281135
"Nicaragua",2005,63.61182,28.3840445450314
"Nicaragua",2006,59.477573,26.5393142573559
"Nicaragua",2007,64.06696,28.5871312360619
"Nicaragua",2008,64.30989,28.6955283223475
"Nicaragua",2009,65.66066,29.2982514616963
"Nicaragua",2010,65.14017,29.0660051378961
"Nicaragua",2011,66.15428,29.5185082012192
"Nicaragua",2012,65.524605,29.2375427572358
"Nicaragua",2013,67.64665,30.1844142632949
"Nicaragua",2014,67.81162,30.2580250455142
